Product_ID,Product_Name,Category,Brand,Description,Price_INR,Weight,Flavor,Color,Image_Path,AI_Image_Prompt
114,Namma Choice Cookies,Snacks,Namma Choice,Premium cookies for Indian households.,1271,1kg,herbal,black,images/114.png,"Photorealistic Cookies, fictional brand 'Namma Choice', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
115,Arogya Life Toor Dal 1kg,Grocery,Arogya Life,Premium toor dal 1kg for Indian households.,767,200g,masala,white,images/115.png,"Photorealistic Toor Dal 1kg, fictional brand 'Arogya Life', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
116,PureHarvest India Face Wash,Personal Care,PureHarvest India,Premium face wash for Indian households.,233,2kg,herbal,orange,images/116.png,"Photorealistic Face Wash, fictional brand 'PureHarvest India', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
117,Namma Choice Lunch Box,Kitchen,Namma Choice,Premium lunch box for Indian households.,810,250ml,classic,yellow,images/117.png,"Photorealistic Lunch Box, fictional brand 'Namma Choice', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
118,FreshRoots Khakhra,Snacks,FreshRoots,Premium khakhra for Indian households.,744,1L,spicy,orange,images/118.png,"Photorealistic Khakhra, fictional brand 'FreshRoots', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
119,Bharat Fresh Power Bank,Electronics,Bharat Fresh,Premium power bank for Indian households.,922,1kg,natural,blue,images/119.png,"Photorealistic Power Bank, fictional brand 'Bharat Fresh', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
120,Namma Choice Keyboard,Electronics,Namma Choice,Premium keyboard for Indian households.,1441,500g,herbal,green,images/120.png,"Photorealistic Keyboard, fictional brand 'Namma Choice', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
121,Annapurna Foods Curd 500g,Dairy,Annapurna Foods,Premium curd 500g for Indian households.,434,500g,vanilla,green,images/121.png,"Photorealistic Curd 500g, fictional brand 'Annapurna Foods', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
122,Bharat Fresh Water Bottle,Kitchen,Bharat Fresh,Premium water bottle for Indian households.,348,500ml,natural,blue,images/122.png,"Photorealistic Water Bottle, fictional brand 'Bharat Fresh', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
123,Bharat Fresh Hair Oil,Personal Care,Bharat Fresh,Premium hair oil for Indian households.,902,500g,natural,red,images/123.png,"Photorealistic Hair Oil, fictional brand 'Bharat Fresh', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
124,PureHarvest India Paneer 200g,Dairy,PureHarvest India,Premium paneer 200g for Indian households.,585,1L,herbal,red,images/124.png,"Photorealistic Paneer 200g, fictional brand 'PureHarvest India', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
125,PureHarvest India Keyboard,Electronics,PureHarvest India,Premium keyboard for Indian households.,801,100g,spicy,black,images/125.png,"Photorealistic Keyboard, fictional brand 'PureHarvest India', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
126,Annapurna Foods Hair Oil,Personal Care,Annapurna Foods,Premium hair oil for Indian households.,488,200g,herbal,white,images/126.png,"Photorealistic Hair Oil, fictional brand 'Annapurna Foods', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
127,Griha Essentials USB Cable,Electronics,Griha Essentials,Premium usb cable for Indian households.,233,100g,classic,orange,images/127.png,"Photorealistic USB Cable, fictional brand 'Griha Essentials', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
128,Annapurna Foods Salt 1kg,Grocery,Annapurna Foods,Premium salt 1kg for Indian households.,111,250ml,mint,brown,images/128.png,"Photorealistic Salt 1kg, fictional brand 'Annapurna Foods', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
129,Namma Choice Bhujia,Snacks,Namma Choice,Premium bhujia for Indian households.,443,1L,classic,black,images/129.png,"Photorealistic Bhujia, fictional brand 'Namma Choice', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
130,Arogya Life Toor Dal 1kg,Grocery,Arogya Life,Premium toor dal 1kg for Indian households.,83,1kg,natural,orange,images/130.png,"Photorealistic Toor Dal 1kg, fictional brand 'Arogya Life', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
131,Bharat Fresh LED Bulb 9W,Electronics,Bharat Fresh,Premium led bulb 9w for Indian households.,169,200g,masala,white,images/131.png,"Photorealistic LED Bulb 9W, fictional brand 'Bharat Fresh', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
132,Swaad Plus Keyboard,Electronics,Swaad Plus,Premium keyboard for Indian households.,641,1L,herbal,blue,images/132.png,"Photorealistic Keyboard, fictional brand 'Swaad Plus', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
133,Swaad Plus Ghee 1L,Dairy,Swaad Plus,Premium ghee 1l for Indian households.,1197,1kg,vanilla,yellow,images/133.png,"Photorealistic Ghee 1L, fictional brand 'Swaad Plus', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
134,Namma Choice Toor Dal 1kg,Grocery,Namma Choice,Premium toor dal 1kg for Indian households.,700,200g,natural,brown,images/134.png,"Photorealistic Toor Dal 1kg, fictional brand 'Namma Choice', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
135,Daily Harvest Water Bottle,Kitchen,Daily Harvest,Premium water bottle for Indian households.,1389,1kg,mint,blue,images/135.png,"Photorealistic Water Bottle, fictional brand 'Daily Harvest', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
136,Arogya Life Popcorn,Snacks,Arogya Life,Premium popcorn for Indian households.,376,1L,classic,red,images/136.png,"Photorealistic Popcorn, fictional brand 'Arogya Life', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
137,PureHarvest India Popcorn,Snacks,PureHarvest India,Premium popcorn for Indian households.,588,1kg,spicy,red,images/137.png,"Photorealistic Popcorn, fictional brand 'PureHarvest India', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
138,Swaad Plus Keyboard,Electronics,Swaad Plus,Premium keyboard for Indian households.,285,1kg,spicy,yellow,images/138.png,"Photorealistic Keyboard, fictional brand 'Swaad Plus', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
139,Daily Harvest Shampoo,Personal Care,Daily Harvest,Premium shampoo for Indian households.,485,1L,classic,blue,images/139.png,"Photorealistic Shampoo, fictional brand 'Daily Harvest', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
140,Bharat Fresh Body Lotion,Personal Care,Bharat Fresh,Premium body lotion for Indian households.,931,200g,spicy,black,images/140.png,"Photorealistic Body Lotion, fictional brand 'Bharat Fresh', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
141,Arogya Life Jaggery 500g,Grocery,Arogya Life,Premium jaggery 500g for Indian households.,105,1L,natural,black,images/141.png,"Photorealistic Jaggery 500g, fictional brand 'Arogya Life', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
142,Griha Essentials Toothpaste,Personal Care,Griha Essentials,Premium toothpaste for Indian households.,1435,1L,classic,green,images/142.png,"Photorealistic Toothpaste, fictional brand 'Griha Essentials', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
143,Namma Choice Khakhra,Snacks,Namma Choice,Premium khakhra for Indian households.,530,1kg,natural,orange,images/143.png,"Photorealistic Khakhra, fictional brand 'Namma Choice', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
144,Namma Choice Toor Dal 1kg,Grocery,Namma Choice,Premium toor dal 1kg for Indian households.,994,2kg,masala,brown,images/144.png,"Photorealistic Toor Dal 1kg, fictional brand 'Namma Choice', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
145,Daily Harvest Milk 1L,Dairy,Daily Harvest,Premium milk 1l for Indian households.,721,100g,herbal,red,images/145.png,"Photorealistic Milk 1L, fictional brand 'Daily Harvest', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
146,Daily Harvest Jaggery 500g,Grocery,Daily Harvest,Premium jaggery 500g for Indian households.,34,200g,herbal,orange,images/146.png,"Photorealistic Jaggery 500g, fictional brand 'Daily Harvest', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
147,Namma Choice Pressure Cooker 3L,Kitchen,Namma Choice,Premium pressure cooker 3l for Indian households.,91,200g,herbal,orange,images/147.png,"Photorealistic Pressure Cooker 3L, fictional brand 'Namma Choice', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
148,Namma Choice Curd 500g,Dairy,Namma Choice,Premium curd 500g for Indian households.,1376,200g,masala,green,images/148.png,"Photorealistic Curd 500g, fictional brand 'Namma Choice', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
149,FreshRoots Paneer 200g,Dairy,FreshRoots,Premium paneer 200g for Indian households.,750,250ml,spicy,brown,images/149.png,"Photorealistic Paneer 200g, fictional brand 'FreshRoots', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
150,Daily Harvest Potato Chips,Snacks,Daily Harvest,Premium potato chips for Indian households.,560,1L,vanilla,blue,images/150.png,"Photorealistic Potato Chips, fictional brand 'Daily Harvest', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
151,Daily Harvest Khakhra,Snacks,Daily Harvest,Premium khakhra for Indian households.,181,500ml,herbal,green,images/151.png,"Photorealistic Khakhra, fictional brand 'Daily Harvest', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
152,FreshRoots Khakhra,Snacks,FreshRoots,Premium khakhra for Indian households.,56,500g,herbal,orange,images/152.png,"Photorealistic Khakhra, fictional brand 'FreshRoots', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
153,FreshRoots Curd 500g,Dairy,FreshRoots,Premium curd 500g for Indian households.,55,500ml,classic,yellow,images/153.png,"Photorealistic Curd 500g, fictional brand 'FreshRoots', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
